month,day,Solar_per,Eólica_per,Hidráulica_per,Carbón_per,Gas Natural_per
5,14,-0.1882719215629402,-0.15300137686994345,-0.21544421403561803,0.10170981105169444,0.2532777236359258
5,15,-0.19029040934893535,-0.1490252738200957,-0.21490684149837722,0.10290349433873416,0.25349040016372687
5,16,-0.19218983000556603,-0.14432346158893397,-0.21456440513916222,0.10376594414247034,0.25327939988582227
5,17,-0.19397588843587257,-0.1389362084644758,-0.21438141900191127,0.10427171499135314,0.25260454274923705
5,18,-0.19565694257694569,-0.13291758286200564,-0.21431734060188082,0.10440023778092516,0.25143854840180946
5,19,-0.19724377982469066,-0.1263346017437682,-0.2143276046265446,0.10413662554207004,0.2497677163187073
5,20,-0.19874931530623283,-0.11926601975142843,-0.21436475534396038,0.10347236058739032,0.24759219430688822
5,21,-0.20018822008633264,-0.11180078559459118,-0.2143796460776889,0.10240583893857483,0.24492583105208693
5,22,-0.20157648948089363,-0.10403620223236563,-0.21432267244325867,0.10094275169506606,0.24179562066283364
5,23,-0.20293096344648856,-0.09607583642359412,-0.214145005360173,0.09909628743779604,0.23824075913321152
5,24,-0.204268812464448,-0.08802723103336921,-0.21379979017160106,0.09688714474205276,0.23431134394475037
5,25,-0.20560700340181712,-0.07999947982552241,-0.21324327950526023,0.09434334925588418,0.23006675833247683
5,26,-0.20696176047686932,-0.07210072914625125,-0.2124358697495895,0.09149987542508083,0.22557379075796422
5,27,-0.20834803666596716,-0.06443567375929782,-0.21134301412664952,0.08839807864451105,0.22090454760719472
5,28,-0.20977901065436053,-0.057103115034429754,-0.20993598921847734,0.0850849492178604,0.2161342228576564
5,29,-0.211265623764459,-0.05019364867153559,-0.20819249632701078,0.08161220484444073,0.2113387922794403
5,30,-0.21281617020947555,-0.04378754617815651,-0.2060970840772337,0.07803524325764775,0.20659270155019183
5,31,-0.21443595255079617,-0.037952889483429376,-0.20364138405635895,0.07441198096834147,0.2019666174348747
6,1,-0.21612701242684154,-0.032744011487367594,-0.20082415685170582,0.07080160767806803,0.19752530892430217
6,2,-0.21788794452200033,-0.028200287196060554,-0.1976511514381707,0.06726328871252536,0.19332572102334336
6,3,-0.2197137994185839,-0.024345310601076857,-0.19413478630257958,0.06385484969254807,0.18941529786076597
6,4,-0.2215960784892467,-0.02118648189462537,-0.19029366581235718,0.060631478545981075,0.1858306041475617
6,5,-0.2235228214154171,-0.018715018267074578,-0.18615194998671053,0.05764447983585758,0.1825962849690219
6,6,-0.2254787843327168,-0.016906389734501162,-0.1817385998703796,0.05494011523443441,0.17972439373076185
6,7,-0.22744570408282488,-0.015721169528237634,-0.17708652402310887,0.05255856183464777,0.17721410709204127
6,8,-0.22940264166468555,-0.015106276888983389,-0.17223165412740254,0.05053301691954164,0.1750518342372249
6,9,-0.23132639579599554,-0.014996578983059686,-0.16721197930963477,0.04888897388778408,0.17321171619259373
6,10,-0.23319197558081764,-0.015316808420650998,-0.1620665694231619,0.04764368937227862,0.17165649943388933
6,11,-0.2349731196848462,-0.01598374380548789,-0.15683461724460357,0.04680585632196709,0.1703387570804969
6,12,-0.23664284819247708,-0.016908593147404023,-0.15155452829841753,0.046375492095100855,0.1692024208508208
6,13,-0.2381740324925045,-0.01799951404999546,-0.14626308489939194,0.046344044602970196,0.16818457795208505
6,14,-0.2395399681347048,-0.01916420052192557,-0.14099470805568562,0.04669471342068256,0.16721747944833823
6,15,-0.24071493562749252,-0.020312464178668582,-0.1357808372097045,0.047402976726851107,0.16623070061203646
6,16,-0.24167473460378264,-0.021358737567762746,-0.13064944352653776,0.04843730912453878,0.16515338947903072
6,17,-0.24239717765348323,-0.022224429377528113,-0.12562468771085167,0.049760070003817124,0.1639165374134064
6,18,-0.24286253137765082,-0.022840065323278383,-0.12072672829692215,0.05132853729233388,0.16245520500434127
6,19,-0.24305389382333414,-0.02314715444139213,-0.11597168117375764,0.05309605734734893,0.16071063806775743
6,20,-0.24295749935972327,-0.02309972819565241,-0.11137172594786841,0.05501327849429724,0.1586322118574641
6,21,-0.24256294419786883,-0.022665508998143215,-0.10693534977323346,0.057029433410941216,0.15617914669757407
